,Modelled_0,Modelled_1,max,min
0,0.46655458211898804,0.46277520060539246,0.46655458211898804,0.46277520060539246
1,0.4217832088470459,0.4220770597457886,0.4220770597457886,0.4217832088470459
2,0.4126191735267639,0.41544243693351746,0.41544243693351746,0.4126191735267639
3,0.4100409150123596,0.4099218249320984,0.4100409150123596,0.4099218249320984
4,0.40684637427330017,0.406032532453537,0.40684637427330017,0.406032532453537
5,0.4027738869190216,0.4046264588832855,0.4046264588832855,0.4027738869190216
6,0.4007744789123535,0.40218478441238403,0.40218478441238403,0.4007744789123535
7,0.39943382143974304,0.4012928605079651,0.4012928605079651,0.39943382143974304
8,0.39700499176979065,0.40103498101234436,0.40103498101234436,0.39700499176979065
9,0.39723968505859375,0.3990556299686432,0.3990556299686432,0.39723968505859375
10,0.396116703748703,0.3978375792503357,0.3978375792503357,0.396116703748703
11,0.3947236239910126,0.3978513777256012,0.3978513777256012,0.3947236239910126
12,0.39275190234184265,0.3965868353843689,0.3965868353843689,0.39275190234184265
13,0.39291292428970337,0.39725232124328613,0.39725232124328613,0.39291292428970337
14,0.3923719525337219,0.39582914113998413,0.39582914113998413,0.3923719525337219
15,,0.3941374719142914,0.3941374719142914,0.3941374719142914
16,,0.39356833696365356,0.39356833696365356,0.39356833696365356
17,,0.39393311738967896,0.39393311738967896,0.39393311738967896
18,,0.3932267725467682,0.3932267725467682,0.3932267725467682
19,,0.391883909702301,0.391883909702301,0.391883909702301
20,,0.39140239357948303,0.39140239357948303,0.39140239357948303
21,,0.38959816098213196,0.38959816098213196,0.38959816098213196
22,,0.39008405804634094,0.39008405804634094,0.39008405804634094
