,Modelled_0,Modelled_1,max,min
0,0.31832486391067505,0.3241081237792969,0.3241081237792969,0.31832486391067505
1,0.2890831530094147,0.2914348840713501,0.2914348840713501,0.2890831530094147
2,0.2850116193294525,0.28608468174934387,0.28608468174934387,0.2850116193294525
3,0.28342023491859436,0.2846761643886566,0.2846761643886566,0.28342023491859436
4,0.28076305985450745,0.2827446460723877,0.2827446460723877,0.28076305985450745
5,0.2810116410255432,0.282101035118103,0.282101035118103,0.2810116410255432
6,0.27938640117645264,0.27995678782463074,0.27995678782463074,0.27938640117645264
7,0.2787399888038635,0.28053557872772217,0.28053557872772217,0.2787399888038635
8,0.2771151661872864,0.2790163457393646,0.2790163457393646,0.2771151661872864
9,0.2763134837150574,0.2786359488964081,0.2786359488964081,0.2763134837150574
10,0.2768848240375519,0.2799234986305237,0.2799234986305237,0.2768848240375519
11,0.2767038345336914,0.276411235332489,0.2767038345336914,0.276411235332489
12,0.2745923101902008,,0.2745923101902008,0.2745923101902008
13,0.27460286021232605,,0.27460286021232605,0.27460286021232605
14,0.2739904224872589,,0.2739904224872589,0.2739904224872589
15,0.2737550437450409,,0.2737550437450409,0.2737550437450409
