,Modelled_0,Modelled_1,max,min
0,0.3008435070514679,0.3077699542045593,0.3077699542045593,0.3008435070514679
1,0.2848961651325226,0.28601720929145813,0.28601720929145813,0.2848961651325226
2,0.28004106879234314,0.28063634037971497,0.28063634037971497,0.28004106879234314
3,0.27852949500083923,0.2776174545288086,0.27852949500083923,0.2776174545288086
4,0.27534186840057373,,0.27534186840057373,0.27534186840057373
5,0.2738070487976074,,0.2738070487976074,0.2738070487976074
6,0.2730717062950134,,0.2730717062950134,0.2730717062950134
7,0.27149301767349243,,0.27149301767349243,0.27149301767349243
8,0.27037039399147034,,0.27037039399147034,0.27037039399147034
9,0.26909780502319336,,0.26909780502319336,0.26909780502319336
10,0.2677758038043976,,0.2677758038043976,0.2677758038043976
