,Modelled_0,Modelled_1,max,min
0,0.3078863322734833,0.29131120443344116,0.3078863322734833,0.29131120443344116
1,0.20372800529003143,0.20003639161586761,0.20372800529003143,0.20003639161586761
2,0.19063259661197662,0.18930307030677795,0.19063259661197662,0.18930307030677795
3,0.18306957185268402,0.182988703250885,0.18306957185268402,0.182988703250885
4,0.17943069338798523,0.18042606115341187,0.18042606115341187,0.17943069338798523
5,0.17856982350349426,0.17785528302192688,0.17856982350349426,0.17785528302192688
6,0.17587251961231232,0.1761167198419571,0.1761167198419571,0.17587251961231232
7,0.1747165024280548,0.1743285357952118,0.1747165024280548,0.1743285357952118
8,0.1728852242231369,0.17344631254673004,0.17344631254673004,0.1728852242231369
9,0.1727476567029953,0.1728740930557251,0.1728740930557251,0.1727476567029953
10,0.17147965729236603,0.17188456654548645,0.17188456654548645,0.17147965729236603
11,0.17080123722553253,0.17117854952812195,0.17117854952812195,0.17080123722553253
12,0.17090009152889252,0.170293927192688,0.17090009152889252,0.170293927192688
13,0.1693844050168991,0.1692773997783661,0.1693844050168991,0.1692773997783661
14,0.16901430487632751,0.16892436146736145,0.16901430487632751,0.16892436146736145
15,0.1694345474243164,0.1683492660522461,0.1694345474243164,0.1683492660522461
16,0.16812781989574432,0.16756534576416016,0.16812781989574432,0.16756534576416016
17,0.1679503619670868,0.16740967333316803,0.1679503619670868,0.16740967333316803
18,0.16792428493499756,0.16685865819454193,0.16792428493499756,0.16685865819454193
19,0.16737420856952667,0.16689585149288177,0.16737420856952667,0.16689585149288177
20,0.1670418679714203,0.1662667691707611,0.1670418679714203,0.1662667691707611
21,0.16687233746051788,0.16586141288280487,0.16687233746051788,0.16586141288280487
22,0.1665334701538086,0.16520221531391144,0.1665334701538086,0.16520221531391144
23,0.1661301851272583,0.1645733267068863,0.1661301851272583,0.1645733267068863
24,0.16557185351848602,0.1645745187997818,0.16557185351848602,0.1645745187997818
