,Modelled_0,Modelled_1,max,min
0,0.4647643566131592,0.4589948058128357,0.4647643566131592,0.4589948058128357
1,0.42415374517440796,0.41822025179862976,0.42415374517440796,0.41822025179862976
2,0.4145631194114685,0.4092464745044708,0.4145631194114685,0.4092464745044708
3,0.4101845622062683,0.4044445753097534,0.4101845622062683,0.4044445753097534
4,0.40739578008651733,0.4008471667766571,0.40739578008651733,0.4008471667766571
5,0.4044073224067688,0.39748185873031616,0.4044073224067688,0.39748185873031616
6,0.40013211965560913,0.39550527930259705,0.40013211965560913,0.39550527930259705
7,0.3996080756187439,0.3932793140411377,0.3996080756187439,0.3932793140411377
8,0.39779677987098694,0.39196154475212097,0.39779677987098694,0.39196154475212097
9,0.3963976204395294,0.3889661133289337,0.3963976204395294,0.3889661133289337
10,0.3942115306854248,0.38815462589263916,0.3942115306854248,0.38815462589263916
11,0.3929912745952606,0.38686007261276245,0.3929912745952606,0.38686007261276245
12,0.39077943563461304,,0.39077943563461304,0.39077943563461304
13,0.390298992395401,,0.390298992395401,0.390298992395401
