,Modelled_0,Modelled_1,max,min
0,0.21141839027404785,0.2071976661682129,0.21141839027404785,0.2071976661682129
1,0.1830233931541443,0.18177372217178345,0.1830233931541443,0.18177372217178345
2,0.1776491105556488,0.17809700965881348,0.17809700965881348,0.1776491105556488
3,0.1750688999891281,0.17474345862865448,0.1750688999891281,0.17474345862865448
4,0.17289558053016663,0.17337965965270996,0.17337965965270996,0.17289558053016663
5,0.1718394011259079,0.17218634486198425,0.17218634486198425,0.1718394011259079
6,,0.1710439920425415,0.1710439920425415,0.1710439920425415
7,,0.16938139498233795,0.16938139498233795,0.16938139498233795
8,,0.16884437203407288,0.16884437203407288,0.16884437203407288
9,,0.16913026571273804,0.16913026571273804,0.16913026571273804
10,,0.16702492535114288,0.16702492535114288,0.16702492535114288
11,,0.16614414751529694,0.16614414751529694,0.16614414751529694
