,Modelled_0,Modelled_1,max,min
0,0.9735668301582336,0.9371275901794434,0.9735668301582336,0.9371275901794434
1,0.7567126750946045,0.7540541887283325,0.7567126750946045,0.7540541887283325
2,0.6606392860412598,0.6650620698928833,0.6650620698928833,0.6606392860412598
3,0.5962498188018799,0.6023245453834534,0.6023245453834534,0.5962498188018799
4,0.5524859428405762,0.5581681728363037,0.5581681728363037,0.5524859428405762
5,0.522701621055603,0.5272887349128723,0.5272887349128723,0.522701621055603
6,0.5018543601036072,0.5070890188217163,0.5070890188217163,0.5018543601036072
7,0.4892316460609436,0.4931369721889496,0.4931369721889496,0.4892316460609436
8,0.4805210828781128,0.4830802083015442,0.4830802083015442,0.4805210828781128
9,0.4740724265575409,0.4765111207962036,0.4765111207962036,0.4740724265575409
10,0.4708186388015747,0.47129833698272705,0.47129833698272705,0.4708186388015747
11,0.4677145779132843,0.4684041440486908,0.4684041440486908,0.4677145779132843
12,0.4661253094673157,0.46594735980033875,0.4661253094673157,0.46594735980033875
13,0.46502435207366943,0.4644486606121063,0.46502435207366943,0.4644486606121063
14,0.46423691511154175,0.46305355429649353,0.46423691511154175,0.46305355429649353
15,0.46318861842155457,0.46240201592445374,0.46318861842155457,0.46240201592445374
16,0.4629690647125244,0.46123582124710083,0.4629690647125244,0.46123582124710083
17,0.4629391133785248,0.46112513542175293,0.4629391133785248,0.46112513542175293
18,0.4620738625526428,0.46063604950904846,0.4620738625526428,0.46063604950904846
19,0.46182873845100403,0.46042054891586304,0.46182873845100403,0.46042054891586304
20,0.4620214104652405,0.4599905014038086,0.4620214104652405,0.4599905014038086
21,0.4616747200489044,0.45960283279418945,0.4616747200489044,0.45960283279418945
22,0.4615970551967621,0.4597048759460449,0.4615970551967621,0.4597048759460449
23,0.4614979028701782,0.4597088694572449,0.4614979028701782,0.4597088694572449
24,0.461111843585968,0.4596206247806549,0.461111843585968,0.4596206247806549
25,0.4614063799381256,0.4594784080982208,0.4614063799381256,0.4594784080982208
26,0.4615550935268402,0.45931029319763184,0.4615550935268402,0.45931029319763184
27,,0.45940595865249634,0.45940595865249634,0.45940595865249634
28,,0.45940086245536804,0.45940086245536804,0.45940086245536804
