,Modelled_0,Modelled_1,max,min
0,0.4247313141822815,0.42507404088974,0.42507404088974,0.4247313141822815
1,0.41507136821746826,0.41384321451187134,0.41507136821746826,0.41384321451187134
2,0.4138927161693573,0.4134170711040497,0.4138927161693573,0.4134170711040497
3,0.41222113370895386,0.411875456571579,0.41222113370895386,0.411875456571579
4,0.4115130305290222,0.41173815727233887,0.41173815727233887,0.4115130305290222
5,0.4111081659793854,0.4114839732646942,0.4114839732646942,0.4111081659793854
6,0.40995416045188904,0.41061529517173767,0.41061529517173767,0.40995416045188904
7,0.41125649213790894,0.41055840253829956,0.41125649213790894,0.41055840253829956
8,0.4091971516609192,0.41123807430267334,0.41123807430267334,0.4091971516609192
9,0.4091411232948303,0.4086510241031647,0.4091411232948303,0.4086510241031647
10,0.40863895416259766,0.4095013439655304,0.4095013439655304,0.40863895416259766
11,0.4097975790500641,0.4094396233558655,0.4097975790500641,0.4094396233558655
12,0.4067472815513611,0.409864217042923,0.409864217042923,0.4067472815513611
13,0.4089713990688324,0.4107574224472046,0.4107574224472046,0.4089713990688324
14,0.4076533317565918,0.4104798436164856,0.4104798436164856,0.4076533317565918
15,,0.40950021147727966,0.40950021147727966,0.40950021147727966
16,,0.4096638262271881,0.4096638262271881,0.4096638262271881
17,,0.4076118767261505,0.4076118767261505,0.4076118767261505
18,,0.4082837402820587,0.4082837402820587,0.4082837402820587
19,,0.4091213345527649,0.4091213345527649,0.4091213345527649
20,,0.40824100375175476,0.40824100375175476,0.40824100375175476
21,,0.4081483781337738,0.4081483781337738,0.4081483781337738
