,Modelled_0,Modelled_1,max,min
0,0.3005032539367676,0.30088675022125244,0.30088675022125244,0.3005032539367676
1,0.29744401574134827,0.29915913939476013,0.29915913939476013,0.29744401574134827
2,0.296978235244751,0.3002902567386627,0.3002902567386627,0.296978235244751
3,0.29726916551589966,0.2990979850292206,0.2990979850292206,0.29726916551589966
4,0.29693254828453064,0.29784095287323,0.29784095287323,0.29693254828453064
5,0.29585230350494385,0.2977564036846161,0.2977564036846161,0.29585230350494385
6,0.2976299524307251,,0.2976299524307251,0.2976299524307251
7,0.29645413160324097,,0.29645413160324097,0.29645413160324097
8,0.2983067035675049,,0.2983067035675049,0.2983067035675049
9,0.29782834649086,,0.29782834649086,0.29782834649086
10,0.29639893770217896,,0.29639893770217896,0.29639893770217896
11,0.2979121208190918,,0.2979121208190918,0.2979121208190918
